ra,dec,u,g,r,i,z
162.606328566764,50.9076259619736,21.75673,21.70599,21.17078,20.76508,20.70914
162.606332940921,50.7088259257574,22.80202,22.54879,22.23883,21.70684,21.60117
162.60637470523,51.0330636446278,24.12429,24.21649,23.05085,22.53996,22.48682
162.606428364283,51.4243615213017,23.77569,23.54093,22.24102,23.33304,22.98055
162.606471082654,51.0225365156947,24.22244,22.16196,21.72181,21.27473,21.04752
162.60649436032,50.8604308044279,22.8696,22.922,22.19254,21.87184,22.72119
162.606502957567,51.439728556361,22.87544,22.99744,22.60297,22.9402,22.23495
162.606522644315,50.7269483943348,25.19853,22.84224,22.62954,22.28939,21.68075
162.606716045009,51.4304740028397,27.02233,22.6524,21.18911,21.0784,20.31969
162.606779002677,51.1279541213922,23.17536,22.38989,21.58709,20.91185,20.34692
162.606814992487,51.0819623041416,23.59915,22.71387,21.99962,22.08552,21.73212
162.606869503806,51.1122060182745,23.63426,21.56052,19.99569,19.22048,18.75432
162.606873539435,50.730471431109,24.17601,23.0774,22.44845,22.18827,21.06736
162.606873813811,51.4213906819585,24.79307,24.87704,22.81467,24.92958,23.52139
162.60697188527,50.9084808136537,23.86714,24.17625,21.97757,20.58371,21.7284
162.60697540177,51.0376843607433,-9999,-9999,-9999,-9999,-9999
162.606978293407,50.8472086900056,25.31712,23.38507,21.7091,20.9501,20.9644
162.606983617712,51.0376889713515,24.84998,23.48278,22.58259,22.20184,22.77357
162.607052667067,51.3337856971826,23.34834,24.03295,22.9051,23.21886,23.34317
162.607062355795,51.3515844354691,23.77932,22.53724,21.29489,20.55851,20.1224
162.607062355795,51.3515844354691,23.86671,22.53724,21.29489,20.55851,20.1224
162.60723620436,51.513131004,22.86533,21.26384,20.42921,20.13741,19.9099
162.607268468485,51.3311957002798,24.6219,22.56428,21.95798,22.39414,21.52647
162.607334927049,51.4802068950968,25.08588,24.20757,23.09093,22.34014,22.15558
162.607340778416,51.2965874442921,20.77134,18.12265,16.68441,15.78386,15.30056
162.607346494925,51.2965984444326,20.73833,18.11595,16.68204,15.78159,15.29922
162.60736335878,51.4741831580601,24.15088,23.11715,23.62755,23.71474,22.775
162.607432714248,50.7737327738371,23.98558,24.40375,22.73175,22.72188,21.72944
162.60745198013,50.6194100622422,24.28274,20.6922,23.87858,24.05215,22.95842
162.607460682992,51.3542816138958,23.9014,22.58027,21.31578,19.32272,18.26581
162.607549269539,51.0280395351869,25.3362,25.11785,24.84641,23.1066,23.08087
162.607604348299,51.3590106423985,20.34751,18.83545,18.29689,18.09529,18.03067
162.60760979774,51.3590214024694,20.34592,18.82781,18.29263,18.08978,18.03724
162.607613242669,51.2701676345308,21.35382,21.13635,20.67519,21.37606,20.1074
162.607836267866,51.0262149771342,24.45556,22.00346,20.37458,19.20674,18.70819
162.60800994245,51.1551023943764,24.84281,25.24568,22.36945,20.56146,19.69559
162.60804555008,50.9654717281517,-9999,-9999,-9999,-9999,-9999
162.608077486544,51.3217479023712,24.48747,23.06008,24.96009,23.78872,22.26926
162.608080854408,50.631844388116,24.63466,22.19507,20.50612,19.63968,22.8269
162.608244191474,50.619272127043,24.63469,20.44533,24.93445,24.20964,22.61564
162.608297496629,51.4120316180642,22.36424,22.04126,21.64131,21.74222,22.70233
162.608297496629,51.4120316180642,22.08424,22.04126,21.64131,21.74222,22.34657
162.608309948492,50.9444287613191,21.69226,25.40223,26.16815,25.71418,23.40536
162.608360475897,51.0593465777255,23.713,23.17905,23.11841,21.17216,20.91761
162.60836832743,51.1496498555106,24.92641,24.96964,23.27925,21.32688,20.20966
162.60837771701,51.0593421735284,23.80499,23.24442,23.08593,21.14823,20.94397
162.608510596605,51.4119954731227,22.69126,22.71868,22.33609,21.88657,21.34802
162.6085159732,50.8031837517372,22.93186,22.04796,21.64368,21.43146,21.73114
162.608516308277,50.8953072809776,22.96504,22.8232,21.98932,21.7242,21.32619
162.608783983574,51.3348588554139,24.14282,22.96214,21.1909,20.02662,19.28043
162.608788271549,51.3348525142311,24.16711,22.73869,21.10611,19.98557,19.26773
162.608808837004,50.89816742646,22.10176,22.45458,21.85378,21.53257,20.81066
162.608869159712,51.3374730832252,22.30774,19.69672,18.33588,17.27554,16.6972
162.608875571432,51.3374844972426,22.30569,19.68292,18.33252,17.27246,16.6942
162.608898325395,51.0190886896396,19.26192,18.06078,17.60459,17.42128,17.36923
162.608900512116,51.019091017809,19.26794,18.07147,17.61444,17.43382,17.38272
162.608900678864,51.0190910859174,19.26635,18.0665,17.60728,17.42589,17.3742
162.608905080177,51.2332133268726,26.2917,25.06474,24.43454,24.16975,20.0043
162.608907461109,51.3917650361184,22.5834,21.78514,20.78873,20.11139,19.93866
162.60898961901,50.6728484823682,21.39651,20.73244,20.00246,19.78244,19.59405
162.60907804395,51.1979494628525,22.94247,21.70789,20.88054,20.7582,20.76356
162.609105070627,51.1979230420362,-9999,-9999,-9999,-9999,-9999
162.609105070627,51.1979230420362,-9999,-9999,-9999,-9999,-9999
162.609169152177,51.0648081573586,22.97998,23.1511,21.87339,20.74146,20.2816
162.609175943211,51.0648143720207,22.94238,-9999,21.81608,20.71992,20.3294
162.609385983847,51.4284596103275,25.53706,23.08764,21.61057,21.20164,20.70595
162.609509495918,51.3704713641742,25.33875,23.47858,23.0119,21.88144,21.39121
162.609570084969,50.6440874571765,22.77568,22.22447,21.28839,20.86295,20.09058
162.609571194863,51.0922953318483,22.67808,22.09241,21.63599,21.40591,20.86813
162.609576403303,51.0838163316352,23.37566,24.39837,22.32518,21.52415,20.78807
162.609618686222,50.7651156659626,22.59619,21.83974,20.93338,20.69699,20.26943
162.609657668893,51.377063695476,24.40655,23.26887,22.65114,22.52234,22.24342
162.60972119408,50.5918686437719,24.18965,24.43042,22.75803,22.48778,22.31358
162.609830436699,50.6189567335245,24.63508,20.3484,24.85168,24.828,22.66098
162.609830609948,51.1313511382665,23.55293,22.15832,21.74099,21.67156,21.92523
162.609860320553,51.2419767484565,23.06916,22.62321,22.05881,21.42801,22.31495
162.609891551225,50.712206169791,24.34654,23.85361,23.77448,22.00667,21.06602
162.610082709,50.5813489329932,24.78683,24.33416,22.60102,21.71659,20.91753
162.610235221194,50.8453502704806,24.23608,23.0469,21.31299,20.82623,20.31539
162.610522532248,51.3338880997955,23.55058,22.04676,21.05621,20.93473,22.53473
162.610535349719,50.9234208737138,22.26555,20.90247,20.02098,19.57113,19.41211
162.610556695182,51.1810190659413,24.0093,25.67691,24.67326,25.0992,21.11868
162.61057701353,51.0200361633335,24.88479,22.36247,20.34443,19.7854,19.33759
162.610617083595,51.0609180744075,24.28609,23.10076,22.50074,22.02248,22.19273
162.610622804137,51.0609233371595,24.35218,23.07916,22.48157,21.97556,22.09008
162.61064521324,51.2771907263233,23.64566,23.61049,22.68301,21.27544,20.40892
162.610650727832,51.2744296577488,22.39557,22.3916,22.03103,21.715,21.09576
162.610679464095,50.8338765035543,23.89841,24.49165,24.76056,24.26881,21.01429
162.610757013403,51.4182991937975,22.95958,22.66008,21.3754,21.07006,20.68107
162.610757048826,51.4182992566034,22.96729,22.68679,21.40113,21.14581,20.85754
162.610786641626,51.4182847398749,23.50623,22.90375,21.47549,20.93645,21.30279
162.610786649929,51.4182874416177,22.96935,22.4297,21.09381,20.87976,20.75435
162.610904011989,51.1435273195559,23.76367,24.00188,21.98228,21.10179,20.338
162.610904011989,51.1435273195559,23.99461,23.56674,21.98228,21.10179,20.338
162.610951713359,51.052725161835,24.19288,23.16877,22.94536,22.89187,22.53674
162.611001611895,51.4050071896021,22.73888,23.50608,22.57237,21.57416,23.86906
162.611119172403,51.1898692573161,25.59664,21.58552,20.17317,19.67903,19.13072
162.611126303844,51.1898708181917,22.2552,21.74024,20.29549,19.76736,19.40648
162.611215700443,50.6993246090494,23.03772,23.6302,22.85788,21.96799,21.52324
162.611251668924,51.0020903021656,22.39347,25.33709,24.53401,24.52906,24.00842
162.611263233582,50.7172859861373,25.77319,22.55723,21.78758,21.35783,20.66272
162.611420556108,50.6962908515329,25.82891,26.18847,25.20426,24.72336,24.19313
162.611446628724,51.0314345016377,15.79522,15.78718,13.29212,13.1837,13.87205
162.611446628724,51.0314345016377,15.82782,15.83089,13.29212,13.1837,13.87205
162.611451492093,51.03143430626,-9999,-9999,-9999,-9999,-9999
162.611451492093,51.03143430626,-9999,-9999,-9999,-9999,-9999
162.611455377731,51.031434808125,15.73383,15.14786,13.29662,13.16677,13.62754
162.611455555128,51.0314346549446,15.70342,15.64832,13.30678,13.19652,13.72141
162.611529711152,51.0314472100917,-9999,-9999,-9999,-9999,-9999
162.611750679363,51.0315062061756,-9999,-9999,-9999,-9999,-9999
162.61184989272,50.6067755361069,23.73595,22.16808,21.02455,20.60033,20.38321
162.611861059938,50.7394730559293,22.33201,21.37465,20.87867,20.77711,22.03928
162.611861151115,51.4501711757447,25.37702,22.92267,21.79677,21.71609,21.32033
162.611879032388,50.6056495036746,21.5365,19.73675,18.81024,18.45833,18.25284
162.611885201227,50.6056505416445,21.56404,19.75154,18.8129,18.45929,18.26095
162.611885415402,50.605650584581,21.67151,19.76488,18.82303,18.46941,18.28088
162.6119642703,51.0315369314507,19.24778,16.34201,24.59607,24.00429,22.63369
162.611998297269,50.8692981968916,19.7657,18.65233,17.70403,17.25318,16.98879
162.611998299495,50.8692981972569,19.78974,18.67888,17.7311,17.2808,17.01534
162.612149019304,50.9532073949569,24.37115,23.47808,22.55907,21.93245,22.28275
162.612149781391,51.2965117758021,24.06961,24.71851,23.66131,21.94072,21.46463
162.61219092859,50.8773494315861,22.97315,24.75563,21.72005,21.41928,20.47005
162.612212641275,51.1485666673021,22.74828,22.9796,22.20768,22.108,22.20197
162.612212641275,51.1485666673021,22.76782,22.9796,22.20768,22.108,22.25343
162.612241913587,50.6308853269552,24.52133,24.98438,24.49405,21.25387,22.91142
162.612270313737,51.3554701019543,25.50562,21.86399,20.69882,20.08754,19.91446
162.612270313737,51.3554701019543,25.50368,21.86399,20.69882,20.08754,19.92065
162.612372408872,51.0232536194854,23.7102,22.60574,21.20126,19.95901,19.33422
162.612372409321,51.0232536202549,23.88924,22.2952,21.19961,19.9588,19.33438
162.612430098883,50.6144937891338,25.90593,23.7177,23.12413,22.28305,22.08246
162.612438316594,51.0300184539386,-9999,-9999,-9999,-9999,-9999
162.61247343241,51.030049278596,19.50612,17.44417,16.60903,16.47348,16.68829
162.612482662316,50.9022003706842,23.71373,23.91513,22.10896,22.23316,21.18086
162.612631900134,51.4781052074644,21.5502,20.4425,20.09871,19.68604,19.65741
162.612672667105,50.896283183736,24.23098,23.36491,21.70549,21.11518,20.83128
162.612745882681,51.3845650776213,23.82723,22.56581,22.37857,22.39229,23.00585
162.612777971463,50.9585138919723,23.31225,22.07934,21.03108,20.52899,19.9587
162.612783914032,50.7057541612941,24.76195,24.01435,22.52658,22.02539,22.42404
162.6128028847,51.492526252845,24.18241,22.75039,22.67468,22.13146,22.57831
162.612900005921,50.8186091728065,22.74582,22.44375,20.79796,20.14519,19.66362
162.61292692008,51.3606859384028,27.21601,24.8683,22.66386,21.49437,20.66422
162.613000771396,51.0954087665379,22.69171,23.62551,21.92473,21.49763,22.1315
162.613268645447,50.9711066161055,23.56689,23.24627,22.43446,22.36118,21.75697
162.613273031947,51.0400140343778,23.63046,23.72753,22.53303,22.24535,21.86931
162.613290704529,51.0400164191328,23.76985,23.66879,22.67059,22.29003,21.90492
162.613294818427,50.6375748189616,26.18492,27.19879,21.80382,20.10156,23.15007
162.613334428291,51.369357203306,24.29716,25.97429,23.5381,21.91369,20.7061
162.613338052228,50.9227823086525,20.30119,18.40152,17.63705,17.32203,17.16817
162.613338146951,50.9227822993794,20.32438,18.40534,17.63906,17.32444,17.17141
162.613346371591,50.9227868745814,20.28454,18.3995,17.63173,17.3206,17.16018
162.613372546457,51.4382448095858,22.04552,23.93392,25.15061,23.4451,24.23614
162.61338002452,50.9710282490186,23.85703,23.17827,22.16342,21.94538,22.11571
162.613437951894,51.1092826581927,21.79485,21.3126,19.82333,19.28279,18.96107
162.613546029642,51.4175958149072,23.60212,24.75869,22.04959,21.47825,20.98161
162.613551377701,51.2881963145907,21.33529,19.94161,18.92339,18.45597,18.13987
162.61357231749,51.0085873552415,25.32075,23.08992,23.00665,22.41467,21.77067
162.613663720936,51.4175789735046,24.98537,23.80728,22.01332,21.33661,21.07906
162.613694648422,51.0127294024595,24.5499,22.75308,22.22974,21.38508,21.36826
162.613707190302,51.3287160324395,25.95924,24.64718,23.97223,23.58729,20.73158
162.613782216763,51.3722721862496,26.16687,22.46281,21.23532,21.15034,20.86837
162.613793897092,51.4003464914243,21.94898,25.42963,24.3024,23.45239,21.89624
162.613843498502,50.7493439014052,24.6846,22.28827,21.94138,21.5947,23.09034
162.61384467884,50.7496096164227,22.13878,22.24929,22.24031,22.05507,21.53513
162.613865782864,51.4151539843362,25.66882,23.11795,22.09228,21.85813,22.4596
162.613870177965,50.618262869001,24.84872,20.38667,25.52574,25.376,23.06986
162.613903400106,51.4151025782,23.29931,23.0246,22.44367,22.45872,22.26114
162.613919430189,51.063329018777,-9999,-9999,-9999,-9999,-9999
162.613919841414,51.0633373334256,24.69967,23.51396,22.42118,22.81694,21.6098
162.613929772991,50.7347246779596,26.10636,23.54189,22.49683,22.38438,23.66207
162.61410165163,50.6943015973783,23.45158,23.92006,22.60188,22.7117,22.27649
162.614105064217,51.2129002672223,25.42779,25.48239,23.95154,21.83211,22.40261
162.614132509306,51.0378200676669,21.96053,22.56482,21.98444,21.6431,22.21206
162.614278570212,51.1981654455795,22.03395,21.14534,20.54851,20.16909,19.98214
162.614278570906,51.1981654456986,25.20105,21.39816,20.54936,20.17011,19.98319
162.614291092717,51.1981597869705,23.61411,21.4048,20.46521,20.182,19.94401
162.614291116509,51.1981597813408,21.6358,21.08854,20.23987,19.94711,19.76355
162.614298076646,51.3101693667116,25.68312,24.40515,25.71025,24.45967,20.26832
162.614417413296,51.255570384806,23.68935,24.81874,23.9695,21.86947,22.22249
162.614503989377,51.2778100986811,20.81997,22.76138,22.43197,20.74568,20.72816
162.614604887768,50.660534736572,24.16285,23.28264,22.70144,22.62543,20.49163
162.614726503096,51.1440231325724,23.82488,23.4817,22.06357,22.29895,21.28073
162.614743735433,51.4622830370986,21.46898,22.06814,22.02258,22.00732,23.04408
162.614863880211,50.7048664914697,24.67506,24.80618,22.57329,22.17664,22.32376
162.614928285174,50.9278623035351,23.35364,23.1778,22.56721,23.34067,22.19837
162.614948762203,51.2525438061203,23.02023,22.61131,21.42656,20.85574,21.03282
162.614948785938,51.2525438101924,22.92632,22.5502,21.30624,20.74123,20.89127
162.614971771558,51.0224260908951,-9999,-9999,-9999,-9999,-9999
162.615058963463,51.1511831845541,22.95525,21.73056,20.89115,20.68853,20.23975
162.615164526573,51.1202370543329,22.64886,21.90964,21.26103,20.92764,20.94249
162.61517356396,50.6180383689234,24.63454,20.44883,24.96413,23.99236,22.82722
162.615177070887,51.0223927265982,22.64638,21.66159,21.4013,20.9052,20.8569
162.615179932463,50.9815535454426,23.57407,22.75192,24.12169,25.51849,22.76827
162.615257087485,51.3767193839461,24.79432,23.15236,22.62601,22.41179,22.77765
162.615257240249,51.0346657448744,23.65665,23.16461,22.64726,21.77436,21.66767
162.61526055316,50.6628895809339,23.95507,23.8363,23.33152,22.2633,22.84021
162.615303934562,50.8678637781541,24.52382,22.54896,21.30091,20.7661,20.91442
162.615334231553,51.4982704283255,24.16655,23.06598,21.28163,20.84126,20.69113
162.615369573639,51.2327586029633,25.86049,24.93884,24.94794,22.39848,22.65371
162.615464695775,51.2823005132053,23.47771,22.20553,21.78188,21.42522,21.22248
162.61546702987,51.2616809378651,19.63267,18.45712,17.59812,17.15254,16.90555
162.615578935497,51.2719840779983,22.02144,25.14857,23.72562,21.53677,20.66004
162.615652421836,51.2535817767236,23.98816,24.80193,23.35679,22.31391,21.92987
162.615719154533,50.724653840162,23.31922,21.88757,20.51209,19.82144,19.44165
162.61581698365,50.6342992521093,24.99526,25.63489,23.20947,21.56852,22.28285
162.615941294246,51.1741785927421,25.79576,22.57906,20.96621,19.59028,18.78193
162.615973557461,50.6178902909917,24.77097,20.74211,25.3424,23.886,22.44847
162.615981384673,50.6299098307077,24.93277,25.76672,24.93505,22.42965,22.36973
162.616098906491,51.23837300292,24.20658,23.26445,23.08186,21.88026,20.91523
162.616138525091,50.5970274158692,23.77724,23.97195,22.4888,21.83038,22.1386
162.61616004757,51.0035773498555,24.11329,23.69507,22.22977,21.36038,20.76241
162.616290241675,51.4710039108803,21.30176,18.73609,17.34769,16.22538,15.64573
162.616291333421,51.4710001198491,21.16881,18.73527,17.3436,16.2252,15.64383
162.616309320521,51.162029858373,23.58177,23.4523,22.23723,20.81326,20.09065
162.616377224685,50.6178526979568,24.95624,20.40635,25.17659,25.1947,22.40323
162.616424009915,50.7049680342518,24.72082,24.7704,24.80536,22.60238,21.09175
162.616504494468,51.4230657438335,23.03588,23.92514,22.6893,22.76565,22.68756
162.61664033271,51.0643914441232,22.61483,21.70804,21.3318,21.105,21.30746
162.616642356053,50.8103250483868,21.57928,20.73534,19.60386,19.05093,18.67588
162.616644824234,50.8103258015605,21.11783,20.24184,19.14183,18.60236,18.22326
162.616669937171,51.19928317518,22.15489,21.35189,21.25834,21.13588,21.6226
162.616698527593,51.1993035936959,22.10484,21.49616,21.07788,-9999,-9999
162.616720108083,51.0117301095528,23.58196,24.60363,22.31152,23.69368,22.1339
162.616737800944,50.6501185895688,25.66091,24.39925,22.85792,21.01032,19.96216
162.616752152325,51.3406337943168,24.22067,22.61616,21.23425,20.5562,19.83278
162.616788951345,50.9110726387611,23.43922,23.33106,22.71034,24.94086,21.97865
162.616860029077,51.035246248509,22.88961,22.78516,22.30821,20.95098,21.99047
162.616889832562,51.2985889167265,23.25631,25.43136,24.02844,22.24884,22.35793
162.616991137688,51.1774791440539,20.99062,20.32896,19.84054,19.62601,19.54501
162.617074114874,50.7034932045721,19.15077,24.24235,24.29433,14.46869,22.79175
162.617118274007,50.6403142834441,25.20165,25.05106,24.90053,24.67266,20.32296
162.617188516985,50.6629046234553,21.83325,21.28204,20.31828,20.09741,19.57731
162.617188522766,50.6629046330557,21.8606,21.3005,20.33546,20.12263,19.59288
162.617193682938,51.001878960714,25.17374,23.21807,22.46292,22.05442,21.91875
162.617300038358,50.5936281732313,26.22848,23.29894,21.88917,21.21351,21.0536
162.617378281484,50.7036340492498,16.58388,14.85274,14.29215,14.48161,14.04147
162.617380019191,50.7036369323361,16.6936,15.00746,14.29215,17.08009,14.04147
162.617394548281,50.7036404150833,16.58627,14.85334,14.29247,14.48162,14.04179
162.617394548817,50.7036404159736,16.58603,14.85333,14.29222,14.48112,14.04182
162.617501840907,50.8087737114372,24.54173,23.71626,22.04639,21.63171,20.54672
162.617512803336,51.3546554551139,24.24899,22.83774,22.39679,23.15692,21.94787
162.617557916816,50.5901191002208,25.70809,24.74393,23.50382,22.38301,22.08502
162.617633532182,51.421195797313,25.15774,23.7351,21.27499,20.62421,20.18884
162.617648736092,50.703693972798,23.03979,16.73905,23.47219,22.29088,22.29558
162.617650651817,50.8730632663829,24.15217,23.48525,23.29328,22.93356,22.71965
162.617754644346,51.4211642097437,24.07927,23.1396,21.49494,20.95537,20.13757
162.617794407093,50.8352879161592,26.08997,25.42407,23.77938,24.49066,20.79371
162.617808759469,50.8499447062838,24.29164,22.88769,22.24693,22.04737,21.66639
162.617910100732,51.2901996627414,24.45717,22.91797,22.22489,21.80594,22.58299
162.618016993277,50.6938727778581,22.79418,23.44828,22.1262,21.67879,23.45552
162.618113773415,50.8937833267417,21.61818,19.41245,18.41222,17.98688,17.73884
162.618113773423,50.893783326743,21.61809,19.41241,18.41216,17.98682,17.7388
162.61811927366,50.7765159662253,23.69992,25.25503,23.04654,22.6473,21.75783
162.618121344356,50.8937887571077,21.60225,19.40762,18.40426,17.98604,17.72676
162.618166035403,51.033456587015,25.54386,22.02461,21.36846,21.1049,21.6112
162.618222518417,50.8958516492401,25.2997,22.45599,21.83006,21.69448,21.09858
162.618423194701,51.086922654399,21.52139,21.00512,19.4946,18.975,18.50132
162.618423195482,51.0869226557398,21.52253,21.00679,19.49633,18.97782,18.502
162.618447293504,50.6372548872762,24.22182,24.02185,22.4191,21.94811,21.65014
162.618547662069,50.5965837449348,22.82772,21.96014,20.20888,19.42279,18.99766
162.618547696552,50.5965837506954,22.84765,22.00026,20.25131,19.46409,19.03814
162.618554723968,50.7581286706299,23.27966,23.40972,23.75834,23.52486,21.85559
162.618637119443,50.809519544053,23.91915,23.10373,22.69272,22.3076,22.67308
162.618698543707,51.2317497321584,24.87138,23.79609,22.86811,22.14286,21.70579
162.618811728733,51.4233505395065,23.11301,23.37491,23.10063,21.75484,21.95539
162.618832093918,50.6173795308956,25.04274,20.36809,25.65663,24.86534,22.54867
162.618865262522,51.423342711296,-9999,-9999,-9999,-9999,-9999
162.618930187497,51.2104007783776,23.22937,22.66389,22.55295,21.51543,21.36905
162.618940269319,50.9029288127652,20.67374,19.48096,18.87508,18.55859,18.41144
162.618957236911,51.3268431769095,25.69596,23.54729,21.93279,21.5923,21.15318
162.619016966106,51.1251332176018,23.91852,23.95954,22.36177,21.87871,21.42039
162.619133642749,51.4263813936456,23.37023,21.38229,19.76641,19.06379,18.61925
162.619149813094,51.2229394990527,23.03556,22.23399,21.0218,20.55771,19.90642
162.619149819794,51.2229395002027,23.13152,22.26674,21.04285,20.5804,19.91244
162.61916757344,51.249654385765,22.50757,22.39482,22.32166,21.31442,20.98264
162.619214621924,51.0850076627977,24.82052,24.99075,24.52351,22.179,23.36909
162.619215739422,50.8810351054865,27.23179,23.33985,20.72318,26.89507,20.3606
162.619250314536,51.5080329426466,24.77059,23.23428,22.87926,21.62953,21.38088
162.619259841113,51.5080335159318,-9999,-9999,-9999,-9999,-9999
162.619324187365,51.2072405982707,21.7783,18.80939,17.40164,16.38541,15.86156
162.619324523925,51.2072348707053,21.69781,18.81828,17.40373,16.38687,15.86387
162.619523504441,51.4407940075529,22.24176,24.45752,24.02224,25.1083,23.05569
162.619594896369,50.8133344712348,23.02776,23.38229,22.53466,21.84738,20.90251
162.61966667067,50.6354200947611,25.24616,22.8742,23.52347,22.67865,21.13335
162.619864326494,50.9733804367393,23.9372,23.72792,22.86423,22.55216,23.03331
162.61999357662,50.6785870295299,22.8079,22.52168,21.23493,21.55292,20.75986
162.619996554092,51.4516109092572,25.63594,22.98086,22.1241,21.49796,22.18833
162.620003286424,51.0697478837219,25.45216,24.60436,22.85295,21.79009,20.4904
162.620005020477,50.9303842450837,23.85421,22.20575,21.69777,21.19113,21.72269
162.620056467428,50.739664893565,23.05732,23.64174,22.81758,22.53158,22.85386
162.620159120118,51.5164898937175,23.72508,22.64543,21.66855,21.37981,21.47176
162.620160842873,51.5164855787057,24.14121,22.62601,21.68897,21.36466,21.43081
162.620308602064,50.5876816136433,24.52127,22.63789,20.8615,19.68099,19.00026
162.620428109252,50.8583052849219,24.03442,20.86564,19.43482,18.37804,17.76629
162.620433985731,50.8583120388625,23.64189,20.85601,19.41508,18.37256,17.74842
162.620491875432,51.0632865117963,23.88084,23.41573,22.74088,22.45596,21.63702
162.620586427592,51.2225955730531,24.3558,24.64038,23.46415,21.97569,22.08136
162.620702586899,50.5950066765424,24.31635,23.92089,21.9908,20.75237,20.16988
162.620794072539,51.0039932469212,22.22432,23.8676,24.46427,23.71494,23.11225
162.620842088856,51.3441669929429,23.06821,22.41496,21.93326,21.63847,20.89244
162.620862144639,51.2170649566363,22.53532,22.78738,21.73083,21.45164,20.49408
162.620890093906,51.4143024617504,21.43094,20.31228,19.15418,18.65696,18.26641
162.620903768842,50.7362837890615,22.51564,21.95695,21.43099,20.73926,20.30406
162.620926263698,51.414303258795,21.07696,20.35667,19.17369,18.63441,18.33865
162.620990937079,51.3356141928365,24.74762,22.88769,22.0105,22.10558,21.42755
162.621075676452,50.8626027305543,21.93801,21.59319,21.6504,21.72029,22.09186
162.621140590869,51.1545818292501,24.00299,22.52402,23.47212,22.49264,23.18641
162.621401819368,51.2612913437279,26.07417,25.01085,22.66975,25.06315,22.29228
162.621402081962,50.7541750760816,23.1353,24.16166,22.16481,21.17557,20.52795
162.621417869046,51.314036050526,24.71197,23.27078,25.85952,25.04294,22.75709
162.62144425953,51.4651630440019,22.78782,22.59772,21.6744,21.21226,20.86904
162.621525197917,50.967301876601,21.97661,22.102,21.64263,21.09499,20.84162
162.621561008995,50.927143842186,20.86377,22.50958,17.57598,17.15803,16.81406
162.621575484265,51.1990315645126,22.90197,23.20135,22.65767,21.832,22.25034
162.621590696593,50.9271479861426,20.60484,18.68754,17.58637,17.15614,16.80194
162.621599890455,50.616878607606,24.51223,20.3934,25.19371,24.56171,22.65224
162.621614842084,50.7541437346016,26.14225,23.95402,22.03822,21.14602,20.57989
162.621639385238,50.9647079107346,25.89698,24.69696,25.52785,24.52315,21.20885
162.621663352726,50.9672597456454,-9999,-9999,-9999,-9999,-9999
162.621692501943,51.1991237737404,25.61075,23.35292,22.35258,21.36352,21.19198
162.62171394611,50.743159026402,23.85983,25.59229,24.39553,22.50041,22.68093
162.621750966778,50.7826031796106,22.83531,22.30438,21.33516,20.9091,20.65331
162.621796555837,51.4978753041964,23.74661,21.96733,20.81323,20.39193,19.89052
162.621821797148,51.4978093905458,-9999,-9999,-9999,-9999,-9999
162.621947974131,51.4592604330728,24.10495,23.71893,22.78388,22.99722,21.77262
162.622016893746,50.9741916143566,22.76877,23.21507,22.10324,21.93102,21.12563
162.622153548952,50.8329434937,24.13553,25.89266,25.52859,23.69131,20.8857
162.622346314556,50.9130070851568,22.92161,24.29637,22.89044,23.17807,23.06579
162.622401021451,50.7178085789458,25.81225,22.68756,21.12548,20.4166,20.06159
162.622403420182,51.3624301784338,22.7785,22.81488,21.64426,21.15248,20.88969
162.622423438132,50.6167209815053,24.63437,20.467,24.40312,24.14707,22.82392
162.622528862155,50.7611188987695,-9999,-9999,-9999,-9999,-9999
162.622533521619,50.76107123786,23.36104,22.80371,21.05472,20.14312,19.63055
162.622631621382,51.3042793331121,24.69464,23.8731,22.26355,21.16495,21.52434
162.622683849229,51.2339170400955,24.9144,24.01732,22.61151,21.68152,21.09433
162.622812704006,51.3679942809937,23.48145,23.00589,22.54419,21.50161,23.78828
162.622977843025,50.6362747184929,23.50958,23.20062,22.42776,22.11637,21.60699
162.622994772066,50.8012559343446,24.74783,24.12613,22.63969,21.87741,21.36128
162.6230478854,50.9289782857379,17.95906,16.04105,16.27144,14.95389,14.82156
162.623048628894,50.9289784068001,17.64606,16.14186,16.16243,14.97612,14.61815
162.623063139068,50.9289866278188,17.67862,16.13393,16.33901,14.9823,14.60261
162.623063426603,50.9289866749204,17.6241,16.14939,16.13569,14.98367,14.60752
162.623082739744,50.6040765693084,23.30565,23.72861,23.28544,21.91327,21.09463
162.623105629218,50.6165668164695,24.75192,20.68882,25.42448,23.67196,22.69772
162.623118730118,50.8724882797037,25.47485,23.57867,22.57093,22.85652,21.75336
162.623130210304,50.8682040597644,22.20312,21.95039,21.64736,21.31895,21.64474
162.623223056639,51.0087697272342,-9999,-9999,-9999,-9999,-9999
162.623223494241,51.0087706071229,24.10808,23.62746,21.87219,20.49197,19.57212
162.623383184472,51.1226451436314,23.52541,23.13069,21.71004,21.03702,20.51735
162.62341637184,51.2763320006066,22.27581,24.05079,23.22762,21.68042,21.16337
162.623553685316,51.4484278263857,22.3365,22.43318,22.33002,21.57554,22.11712
162.623585470341,51.1145587034198,22.47441,23.24754,22.10313,23.17954,22.44299
162.623592482168,51.4560915656156,23.4906,22.67871,22.29336,21.56992,21.82568
162.623620745588,51.0468646667343,-9999,-9999,-9999,-9999,-9999
